Log_ID,User_ID,Login_Timestamp,IP_Address,Resource_Accessed,Failed_Login_Count,Data_Transfer_Amount
1080,27,2026-01-07 11:16:26,174.17.188.75,Email_System,0,2951.97
1081,28,2026-01-03 22:04:52,56.189.125.240,Finance_DB,2,4816.61
1082,28,2026-01-01 22:36:52,107.109.217.82,HR_Portal,1,1246.45
1083,28,2026-01-10 06:39:34,141.59.20.153,Internal_Wiki,0,1248.35
1084,28,2026-01-12 14:16:19,129.72.137.174,Customer_DB,4,3608.69
1085,28,2025-12-30 23:08:01,20.59.234.193,HR_Portal,5,143.85
1086,28,2026-01-07 22:33:37,128.138.171.118,Internal_Wiki,2,1035.17
1087,28,2026-01-10 09:28:40,122.113.148.218,Customer_DB,4,951.35
1088,28,2026-01-12 21:36:22,56.24.44.122,Finance_DB,2,3234.39
1089,28,2026-01-16 11:02:33,22.251.145.143,Email_System,3,1935.57
1090,28,2026-01-22 04:30:34,57.106.242.127,Email_System,3,3194.03
1091,28,2026-01-27 21:44:37,87.243.97.103,File_Server,4,4444.74
1092,28,2026-01-26 18:54:42,146.23.96.199,File_Server,2,4670.28
1093,28,2026-01-14 00:30:59,158.212.205.103,Email_System,3,4305.46
1094,28,2026-01-02 15:08:33,49.177.230.205,Customer_DB,3,1833.41
1095,28,2026-01-15 07:34:44,216.91.80.193,Internal_Wiki,1,3816.0
1096,28,2026-01-14 00:53:01,97.236.35.126,File_Server,0,2940.94
1097,28,2026-01-02 06:54:51,166.119.47.233,File_Server,2,1086.56
1098,28,2026-01-15 01:06:40,129.161.15.33,File_Server,3,2537.99
1099,28,2026-01-23 16:14:53,198.194.105.194,Internal_Wiki,5,2510.23
1100,28,2026-01-19 20:25:52,34.66.170.164,Finance_DB,3,3512.04
1101,28,2026-01-27 20:02:19,140.39.145.238,File_Server,5,2687.46
1102,28,2026-01-16 04:35:07,183.29.153.105,Customer_DB,1,1394.56
1103,28,2026-01-25 11:39:43,158.114.114.14,HR_Portal,0,2561.41
1104,28,2026-01-16 22:26:46,10.184.67.239,Email_System,1,2686.59
1105,28,2026-01-26 15:10:23,96.199.228.29,Finance_DB,4,3175.13
1106,28,2026-01-22 09:15:59,80.141.192.124,Internal_Wiki,5,3219.34
1107,28,2026-01-26 16:05:09,181.219.178.40,HR_Portal,5,2193.06
1108,28,2026-01-15 19:48:25,142.57.102.201,Email_System,0,1229.95
1109,28,2026-01-16 18:42:07,116.233.210.62,Finance_DB,0,2272.33
1110,28,2026-01-19 22:39:10,165.77.19.50,Customer_DB,0,1553.36
1111,28,2026-01-17 13:48:30,122.90.55.121,Internal_Wiki,5,3705.88
1112,28,2026-01-22 01:05:14,168.240.234.43,File_Server,0,3542.42
1113,28,2026-01-02 03:18:18,210.71.102.57,Internal_Wiki,0,827.52
1114,28,2026-01-22 10:56:33,211.213.136.59,HR_Portal,4,2590.94
1115,28,2026-01-18 01:26:37,14.156.22.90,Internal_Wiki,2,843.15
1116,28,2026-01-02 03:45:13,212.211.45.85,Email_System,5,3907.81
1117,28,2026-01-06 04:48:32,199.175.114.109,HR_Portal,5,4433.21
1118,28,2026-01-19 09:30:35,197.212.141.155,File_Server,2,4037.47
1119,28,2026-01-06 11:38:06,43.138.247.27,HR_Portal,4,328.72
1120,28,2026-01-03 10:55:08,21.168.139.95,Internal_Wiki,4,3141.39
1121,29,2026-01-14 17:55:14,128.77.57.218,Finance_DB,3,2558.8
1122,29,2026-01-21 11:26:49,124.172.166.252,File_Server,3,4298.21
1123,29,2026-01-27 12:10:49,191.170.157.144,Email_System,2,794.98
1124,29,2026-01-03 19:20:33,91.193.237.131,File_Server,4,3373.86
1125,29,2026-01-20 09:03:55,62.141.185.226,File_Server,1,3706.49
1126,29,2026-01-18 03:21:46,76.195.51.253,File_Server,0,4294.86
1127,29,2026-01-17 15:27:41,201.73.242.61,File_Server,1,239.45
1128,29,2026-01-25 07:27:58,96.8.114.19,HR_Portal,3,4601.93
1129,29,2026-01-11 14:40:00,117.130.116.232,Email_System,0,2768.8
1130,29,2026-01-14 16:22:50,88.140.23.73,Internal_Wiki,5,3281.96
1131,29,2026-01-23 23:11:47,138.176.117.114,Email_System,2,1248.83
1132,29,2026-01-02 16:49:54,174.98.183.220,Internal_Wiki,2,1363.58
1133,29,2026-01-13 15:36:21,26.207.139.168,File_Server,4,1870.31
1134,29,2026-01-20 14:01:24,212.72.0.199,Customer_DB,5,4510.69
1135,29,2026-01-16 04:04:46,198.253.124.89,Email_System,1,4023.65
1136,29,2026-01-16 23:19:28,181.70.185.198,File_Server,3,353.94
1137,29,2026-01-19 02:45:08,78.91.71.254,Finance_DB,2,3869.9
1138,29,2026-01-05 21:37:57,101.11.56.55,HR_Portal,2,441.06
1139,29,2026-01-28 03:48:32,9.248.120.179,Finance_DB,0,1850.91
1140,29,2026-01-17 07:52:36,130.100.41.145,HR_Portal,4,3924.69
1141,29,2026-01-17 17:53:52,216.47.108.198,Internal_Wiki,4,1220.49
1142,29,2026-01-25 11:46:35,131.17.200.97,HR_Portal,4,4859.57
1143,29,2026-01-04 18:43:41,129.67.114.255,Email_System,5,4503.21
1144,29,2026-01-01 20:57:53,154.172.115.109,Email_System,1,41.83
1145,29,2026-01-21 02:25:50,48.44.221.62,Finance_DB,0,1172.66
1146,29,2026-01-22 13:28:43,141.38.212.34,HR_Portal,5,4199.47
1147,29,2025-12-30 23:36:27,38.118.116.45,File_Server,2,17.3
1148,29,2026-01-24 18:58:16,124.140.116.152,Internal_Wiki,3,4246.54
1149,29,2026-01-19 20:44:03,172.214.221.70,Internal_Wiki,2,528.71
1150,29,2026-01-24 08:48:23,179.196.123.73,Customer_DB,1,2104.88
1151,29,2026-01-13 06:08:39,70.205.6.77,File_Server,1,3561.15
1152,29,2026-01-23 16:40:29,102.204.139.26,File_Server,0,4607.16
1153,29,2026-01-12 07:10:37,173.157.6.213,Customer_DB,3,3507.23
1154,29,2026-01-16 21:46:33,146.231.8.189,HR_Portal,3,4873.03
1155,29,2026-01-07 07:36:56,95.196.70.141,File_Server,4,486.93
1156,29,2026-01-09 14:44:52,158.195.50.182,Email_System,5,4101.61
1157,29,2026-01-15 13:56:53,112.52.56.182,File_Server,4,2843.43
1158,29,2026-01-03 20:27:45,223.207.179.67,Finance_DB,5,4821.45
1159,29,2026-01-06 18:31:58,200.76.217.112,Email_System,2,1312.34
1160,29,2026-01-04 10:46:44,215.101.170.65,HR_Portal,3,3506.62
1161,30,2026-01-21 16:55:14,197.47.32.112,Internal_Wiki,2,1597.11
1162,30,2026-01-12 08:29:41,19.49.162.116,HR_Portal,1,382.69
1163,30,2026-01-08 00:18:33,217.76.83.139,Email_System,1,3901.89
1164,30,2026-01-17 00:26:50,165.0.217.42,Customer_DB,0,785.5
1165,30,2026-01-20 05:05:14,179.10.58.57,Email_System,3,2335.62
1166,30,2026-01-01 18:13:53,72.219.116.93,Finance_DB,0,2684.26
1167,30,2026-01-07 19:25:41,60.3.131.191,Email_System,3,1548.46
1168,30,2026-01-12 13:22:12,210.249.117.11,HR_Portal,0,461.2
1169,30,2026-01-17 14:54:11,162.237.8.125,Internal_Wiki,2,4133.67
1170,30,2026-01-05 01:23:27,61.55.238.15,Internal_Wiki,4,211.25
1171,30,2026-01-12 17:28:31,175.211.114.30,HR_Portal,1,465.15
1172,30,2026-01-20 00:07:46,138.172.128.176,Email_System,2,1987.26
1173,30,2026-01-05 00:29:14,67.192.220.205,File_Server,5,1501.22
1174,30,2026-01-07 06:28:33,94.228.37.11,Email_System,0,4760.96
1175,30,2026-01-27 03:38:02,139.153.197.225,Finance_DB,4,3742.91
1176,30,2026-01-29 05:00:36,54.243.72.219,Email_System,0,2315.6
1177,30,2026-01-29 05:03:04,72.92.168.42,Email_System,0,69.67
1178,30,2026-01-22 23:35:43,211.157.47.14,Email_System,1,998.68
1179,30,2026-01-19 11:56:52,18.6.217.80,Finance_DB,2,3434.56
1180,30,2026-01-12 05:34:04,128.202.130.120,Internal_Wiki,0,2915.8
1181,30,2026-01-25 00:13:26,183.42.226.104,HR_Portal,0,118.78
1182,30,2026-01-15 22:54:56,9.134.28.159,File_Server,1,4513.46
1183,30,2026-01-20 13:04:16,143.232.175.120,Finance_DB,1,468.97
1184,30,2026-01-22 22:15:20,56.161.209.137,HR_Portal,0,223.05
1185,30,2026-01-06 17:57:42,170.55.224.46,Finance_DB,0,848.27
1186,30,2025-12-31 02:20:03,138.11.25.28,Customer_DB,3,4110.21
1187,30,2026-01-24 01:47:45,168.253.222.19,Finance_DB,3,157.12
1188,30,2026-01-07 13:28:35,95.119.41.4,Internal_Wiki,3,872.31
1189,30,2026-01-15 02:19:56,116.115.84.228,Email_System,1,1382.16
1190,30,2026-01-01 23:25:47,14.14.230.75,Finance_DB,1,182.9
1191,30,2026-01-19 02:37:07,161.66.227.223,Customer_DB,4,1236.47
1192,30,2026-01-21 19:39:03,30.86.210.217,HR_Portal,3,2065.84
1193,30,2026-01-03 19:19:03,222.78.97.207,Customer_DB,3,314.29
1194,30,2026-01-14 21:00:19,95.212.247.2,HR_Portal,3,694.81
1195,30,2025-12-31 09:28:10,90.99.193.62,Email_System,5,4424.42
1196,30,2026-01-01 06:30:51,2.0.44.125,Customer_DB,1,3157.46
1197,30,2026-01-03 22:40:04,164.223.162.27,Customer_DB,0,4947.12
1198,30,2026-01-24 05:01:24,3.211.40.43,Internal_Wiki,2,2403.63
1199,30,2026-01-16 01:53:27,35.121.62.189,Finance_DB,2,4564.26
1200,30,2026-01-10 08:29:07,171.83.240.161,Customer_DB,2,1948.02
1201,31,2026-01-26 17:23:23,191.35.233.62,Email_System,0,1601.2
1202,31,2026-01-17 04:02:08,179.166.20.82,Email_System,0,4479.87
1203,31,2026-01-04 06:17:21,183.24.141.103,HR_Portal,0,4045.18
1204,31,2025-12-30 15:19:35,50.175.219.215,Finance_DB,4,1793.59
1205,31,2026-01-26 02:52:21,9.179.126.241,Customer_DB,1,4870.16
1206,31,2026-01-01 18:06:08,223.193.236.22,File_Server,1,3287.75
1207,31,2026-01-06 08:24:07,175.70.16.74,HR_Portal,4,4083.26
1208,31,2026-01-04 17:23:10,121.145.63.70,Internal_Wiki,0,3822.61
1209,31,2026-01-08 15:16:15,89.37.55.87,Email_System,4,4234.06
1210,31,2026-01-09 23:56:48,22.25.56.163,Finance_DB,2,4676.68
1211,31,2026-01-15 22:29:17,90.134.174.167,Email_System,1,1190.39
1212,31,2026-01-01 18:56:37,211.241.105.94,HR_Portal,5,3491.16
1213,31,2026-01-21 09:38:34,20.78.240.44,Customer_DB,0,3520.23
1214,31,2026-01-23 17:56:39,67.27.204.20,HR_Portal,4,2822.4
1215,31,2026-01-26 09:19:20,207.221.11.110,Customer_DB,1,4185.12
1216,31,2026-01-24 05:01:03,181.171.164.114,Finance_DB,4,1552.17
1217,31,2026-01-27 14:49:53,106.13.218.15,Finance_DB,0,460.38
1218,31,2026-01-04 13:24:57,52.153.22.150,Email_System,4,1101.86
1219,31,2026-01-24 00:05:52,221.101.179.153,Customer_DB,3,13.41
1220,31,2026-01-29 02:17:45,215.241.146.122,Customer_DB,1,4034.16
1221,31,2026-01-12 19:31:45,53.241.102.11,HR_Portal,5,895.52
1222,31,2026-01-13 19:30:14,20.68.149.0,HR_Portal,0,119.35
1223,31,2026-01-06 05:45:29,51.33.100.140,Customer_DB,5,4586.95
1224,31,2026-01-26 03:00:25,214.244.120.97,File_Server,4,4304.74
1225,31,2026-01-09 06:49:10,101.148.198.213,File_Server,2,3525.64
1226,31,2026-01-16 07:03:47,212.62.216.199,Internal_Wiki,3,2934.22
1227,31,2026-01-08 03:56:01,13.40.121.100,HR_Portal,2,1619.79
1228,31,2026-01-05 03:13:25,191.95.48.191,Email_System,5,4743.98
1229,31,2026-01-27 19:47:07,154.183.245.90,Internal_Wiki,3,3249.41
1230,31,2026-01-25 10:48:31,59.8.96.215,Email_System,5,4844.03
1231,31,2025-12-31 03:38:44,8.103.131.195,Internal_Wiki,4,3937.09
1232,31,2026-01-18 00:30:46,104.231.218.105,Email_System,5,2948.86
1233,31,2026-01-09 05:40:12,121.73.152.126,Email_System,3,1541.05
1234,31,2026-01-13 10:41:53,137.95.21.47,Internal_Wiki,2,645.47
1235,31,2026-01-02 13:02:25,146.227.149.66,Internal_Wiki,0,4744.45
1236,31,2026-01-09 10:26:42,177.8.167.101,Customer_DB,3,4255.28
1237,31,2026-01-16 22:39:44,161.163.194.19,Customer_DB,0,918.59
1238,31,2026-01-29 10:35:08,215.45.134.175,HR_Portal,4,1112.27
1239,31,2026-01-26 18:41:40,50.104.171.247,Customer_DB,0,4684.07
1240,31,2026-01-01 19:30:08,220.102.217.2,Email_System,2,3729.26
1241,32,2026-01-19 18:06:06,202.160.20.46,Email_System,2,4912.07
1242,32,2026-01-26 08:02:19,80.21.249.28,Email_System,5,4427.75
1243,32,2026-01-09 09:22:50,156.91.40.124,File_Server,5,3353.42
1244,32,2026-01-10 11:32:59,219.196.137.4,Internal_Wiki,2,2238.68
1245,32,2026-01-28 02:17:07,5.146.94.97,HR_Portal,1,1255.21
1246,32,2026-01-08 22:12:29,43.90.242.32,File_Server,2,1290.72
1247,32,2026-01-03 03:31:46,97.99.238.179,File_Server,5,16.39
1248,32,2026-01-24 11:26:30,66.153.192.80,Finance_DB,3,3665.6
1249,32,2026-01-20 08:00:53,126.135.74.105,Email_System,3,2470.48
1250,32,2026-01-05 20:18:19,108.20.139.209,Finance_DB,2,2734.66
1251,32,2025-12-30 19:20:38,41.232.86.40,File_Server,3,3945.76
1252,32,2026-01-01 11:18:03,109.41.126.26,Customer_DB,5,3793.64
1253,32,2026-01-28 12:10:58,83.70.30.221,Email_System,1,2261.92
1254,32,2026-01-23 08:18:00,165.186.183.244,File_Server,2,110.19
1255,32,2026-01-03 01:40:45,165.21.243.82,HR_Portal,0,380.26
1256,32,2026-01-25 00:53:47,114.241.32.185,Email_System,3,812.91
1257,32,2026-01-24 19:19:02,74.51.32.74,File_Server,4,4709.75
1258,32,2026-01-19 17:21:43,7.58.50.186,File_Server,2,2974.21
1259,32,2026-01-03 23:53:28,45.167.150.190,Customer_DB,3,3525.48
1260,32,2026-01-15 15:26:21,50.201.236.30,Finance_DB,5,833.34
1261,32,2026-01-10 03:16:26,201.230.64.246,Finance_DB,1,277.24
1262,32,2026-01-26 18:46:09,172.18.7.172,HR_Portal,1,4872.25
1263,32,2026-01-05 02:25:39,156.133.207.232,Finance_DB,5,2775.02
1264,32,2026-01-11 04:47:33,215.205.110.159,Internal_Wiki,4,1333.67
1265,32,2026-01-01 11:13:38,148.138.59.99,HR_Portal,2,1195.37
1266,32,2026-01-18 01:05:53,211.160.194.147,File_Server,3,2863.13
1267,32,2026-01-18 06:20:41,122.67.59.217,Finance_DB,1,281.98
1268,32,2025-12-31 17:33:04,219.255.168.2,File_Server,3,447.27
1269,32,2026-01-24 11:58:49,167.33.0.69,Internal_Wiki,5,3005.08
1270,32,2026-01-23 03:56:07,76.82.31.126,Email_System,0,138.42
1271,32,2026-01-15 01:57:30,9.137.9.156,Email_System,5,1466.14
1272,32,2026-01-07 15:47:45,194.7.129.171,File_Server,3,4220.41
1273,32,2026-01-02 17:02:49,101.109.37.74,HR_Portal,3,2360.01
1274,32,2026-01-20 03:00:24,173.165.6.230,Internal_Wiki,2,464.77
1275,32,2026-01-25 15:17:45,175.123.93.239,Customer_DB,3,932.56
1276,32,2026-01-03 00:47:36,180.235.142.187,Finance_DB,2,941.05
1277,32,2025-12-31 16:26:28,26.157.105.146,File_Server,2,2204.3
1278,32,2026-01-01 08:54:27,67.121.32.207,HR_Portal,1,4187.02
1279,32,2026-01-08 04:08:34,161.32.135.226,Customer_DB,0,764.14
1280,32,2026-01-27 10:38:47,174.17.182.5,Internal_Wiki,5,492.55
1281,33,2026-01-19 07:41:36,57.226.121.244,Internal_Wiki,2,4042.82
1282,33,2026-01-20 13:16:39,56.237.153.61,Finance_DB,4,1145.29
1283,33,2026-01-05 06:36:11,9.3.5.107,File_Server,3,4093.84
1284,33,2026-01-27 23:02:59,68.165.78.55,Finance_DB,4,3438.47
1285,33,2026-01-16 21:31:04,204.217.93.151,Finance_DB,4,4409.45
1286,33,2026-01-13 14:27:03,164.210.85.30,Finance_DB,2,403.99
1287,33,2026-01-28 23:28:02,92.2.226.208,Internal_Wiki,0,2515.49
1288,33,2026-01-18 01:08:45,33.248.240.230,Customer_DB,4,3390.9
1289,33,2026-01-22 13:00:09,107.132.145.236,Customer_DB,1,610.21
1290,33,2026-01-06 03:39:46,185.112.118.174,Finance_DB,1,4745.82
1291,33,2026-01-06 12:37:37,55.225.94.200,Email_System,1,4044.22
1292,33,2025-12-31 01:45:28,5.33.136.159,Email_System,0,2122.64
1293,33,2026-01-05 12:20:46,89.56.162.112,Internal_Wiki,3,1017.58
1294,33,2026-01-25 14:35:39,4.174.86.253,Internal_Wiki,1,4172.2
1295,33,2026-01-14 07:45:28,101.176.13.82,HR_Portal,2,4554.91
1296,33,2026-01-09 19:27:30,41.29.252.17,File_Server,0,1946.61
1297,33,2026-01-07 08:17:32,98.5.157.123,Finance_DB,4,1637.37
1298,33,2026-01-08 23:10:24,67.123.25.19,HR_Portal,4,2296.2
1299,33,2026-01-26 04:13:29,18.87.51.74,File_Server,5,3119.06
1300,33,2026-01-13 15:24:06,144.11.68.22,Customer_DB,3,571.47
1301,33,2026-01-04 07:10:51,99.229.196.21,Email_System,1,2837.3
1302,33,2026-01-15 14:14:10,47.2.150.19,Customer_DB,0,4625.39
1303,33,2026-01-04 09:19:40,36.119.191.175,Customer_DB,0,3930.87
1304,33,2026-01-08 22:12:32,60.215.98.60,Customer_DB,2,4390.69
1305,33,2026-01-15 11:19:04,147.144.47.238,HR_Portal,3,3277.39
1306,33,2026-01-27 21:22:27,109.212.247.16,Customer_DB,4,2370.5
1307,33,2026-01-14 21:19:18,202.86.87.235,Email_System,2,2020.84
1308,33,2025-12-30 18:23:47,46.45.122.38,Customer_DB,4,3407.26
1309,33,2026-01-20 16:53:17,125.112.29.25,Finance_DB,0,1985.01
1310,33,2026-01-06 01:14:40,149.56.83.206,HR_Portal,5,1195.52
1311,33,2026-01-22 19:57:13,27.122.207.169,Internal_Wiki,3,4604.97
1312,33,2026-01-14 08:40:02,19.123.142.149,HR_Portal,0,1695.95
1313,33,2026-01-08 01:33:14,133.63.14.151,HR_Portal,2,1408.93
1314,33,2026-01-13 03:42:29,212.122.228.199,Finance_DB,5,3427.41
1315,33,2026-01-25 16:18:08,96.156.152.78,Email_System,1,1509.4
1316,33,2026-01-03 04:36:51,208.255.139.9,Internal_Wiki,3,3872.41
1317,33,2026-01-27 18:43:06,141.157.222.249,HR_Portal,2,3646.71
1318,33,2026-01-01 07:28:28,7.198.222.111,Customer_DB,5,455.54
1319,33,2026-01-06 17:56:12,46.74.167.241,Finance_DB,1,4568.03
1320,33,2026-01-28 03:42:05,185.79.221.120,Finance_DB,5,2427.46
1321,34,2026-01-06 00:44:59,18.229.209.141,Customer_DB,2,4106.88
1322,34,2026-01-18 19:03:18,32.173.136.186,Customer_DB,1,337.43
1323,34,2026-01-11 03:04:59,168.84.233.114,Internal_Wiki,4,2022.89
1324,34,2026-01-24 11:46:46,74.48.179.58,Customer_DB,4,154.45
1325,34,2026-01-08 05:29:10,1.74.218.154,Email_System,1,4186.51
1326,34,2026-01-23 00:05:21,204.82.199.161,Email_System,0,2287.68
1327,34,2026-01-10 03:42:34,183.106.126.201,HR_Portal,5,1003.56
1328,34,2026-01-02 14:00:19,121.223.69.46,HR_Portal,3,2530.58
1329,34,2026-01-01 14:38:32,151.30.190.15,Internal_Wiki,0,3409.06
1330,34,2026-01-18 08:55:41,30.140.112.107,Email_System,2,2449.05
1331,34,2026-01-01 18:52:13,84.189.148.199,Finance_DB,1,4803.0
1332,34,2026-01-04 13:01:58,145.128.242.123,Finance_DB,4,2761.16
1333,34,2026-01-12 07:33:08,139.32.90.252,HR_Portal,1,4189.89
1334,34,2026-01-17 19:36:25,151.97.5.184,HR_Portal,5,4156.04
1335,34,2026-01-28 01:27:44,132.251.74.2,File_Server,2,146.98
1336,34,2026-01-24 14:43:22,121.200.127.103,File_Server,1,4270.57
1337,34,2026-01-24 14:23:01,54.21.2.118,Email_System,1,3240.43
1338,34,2026-01-23 04:00:06,160.27.6.44,Internal_Wiki,1,1352.73
1339,34,2026-01-23 21:26:57,222.19.166.113,Finance_DB,4,110.06
1340,34,2026-01-07 13:42:42,116.126.50.28,Internal_Wiki,0,2375.75
1341,34,2026-01-09 19:12:08,106.132.137.36,Email_System,5,874.27
1342,34,2026-01-17 02:47:14,135.146.184.233,File_Server,1,1269.43
1343,34,2026-01-10 17:08:23,53.34.103.13,HR_Portal,5,4835.45
1344,34,2026-01-05 00:48:57,31.82.115.23,Internal_Wiki,2,2124.8
1345,34,2026-01-22 18:52:01,101.82.142.222,Finance_DB,2,2300.4
1346,34,2026-01-19 11:29:57,66.194.224.119,Email_System,3,1517.7
1347,34,2026-01-05 17:45:50,138.79.240.153,Customer_DB,4,1991.79
1348,34,2026-01-06 01:43:54,130.130.26.98,File_Server,0,2562.45
1349,34,2026-01-27 07:30:32,106.169.85.144,Internal_Wiki,2,2811.67
1350,34,2026-01-12 01:39:40,220.249.127.135,Customer_DB,4,1420.56
1351,34,2026-01-28 15:04:08,194.19.17.33,Internal_Wiki,0,2413.87
1352,34,2026-01-13 07:00:55,200.221.202.170,HR_Portal,2,3206.57
1353,34,2026-01-21 08:07:36,158.43.163.87,HR_Portal,2,3284.04
1354,34,2026-01-22 21:57:04,110.146.128.67,Internal_Wiki,2,949.92
1355,34,2026-01-28 16:47:41,75.163.253.106,Customer_DB,1,4499.44
1356,34,2026-01-24 07:53:52,122.189.202.111,Customer_DB,3,3306.05
1357,34,2026-01-21 13:05:52,132.103.236.15,Internal_Wiki,1,3609.2
1358,34,2026-01-10 16:31:09,40.118.46.90,Internal_Wiki,3,4987.37
1359,34,2026-01-04 19:15:37,90.221.235.231,HR_Portal,3,2028.95
1360,34,2026-01-06 19:01:06,139.90.226.147,Internal_Wiki,0,2919.29
1361,35,2026-01-22 15:11:41,209.63.201.155,Customer_DB,1,1722.4
1362,35,2026-01-25 07:55:39,9.225.88.226,Internal_Wiki,1,3434.73
1363,35,2026-01-04 01:20:28,20.43.167.99,Internal_Wiki,3,4533.57
1364,35,2026-01-28 19:51:57,4.2.117.64,Internal_Wiki,2,2541.5
1365,35,2026-01-20 11:29:49,13.237.16.231,Email_System,5,4383.71
1366,35,2026-01-01 15:22:34,155.116.4.252,Email_System,2,497.04
1367,35,2026-01-10 16:08:16,207.219.99.137,Email_System,5,1300.67
1368,35,2026-01-18 00:56:22,38.64.254.108,Customer_DB,1,4735.15
1369,35,2026-01-20 04:29:52,94.137.123.96,HR_Portal,5,455.61
1370,35,2026-01-10 19:39:50,210.174.162.53,HR_Portal,1,3723.61
1371,35,2026-01-13 06:47:47,154.39.68.129,HR_Portal,3,3942.57
1372,35,2026-01-12 01:07:53,96.14.145.211,HR_Portal,2,1310.19
1373,35,2026-01-27 14:10:14,8.29.119.131,HR_Portal,3,4257.56
1374,35,2026-01-17 17:42:30,148.55.187.208,Finance_DB,0,4333.3
1375,35,2026-01-19 09:06:21,41.231.228.106,Customer_DB,4,4722.06
1376,35,2026-01-20 05:10:34,144.59.132.199,File_Server,3,4448.24
1377,35,2026-01-12 05:12:24,169.219.27.161,Customer_DB,0,4338.81
1378,35,2026-01-26 22:39:19,49.162.200.171,Finance_DB,4,1498.8
1379,35,2026-01-18 19:50:04,189.57.42.65,File_Server,1,695.45
1380,35,2026-01-26 08:00:56,167.184.48.28,Email_System,2,2051.87
1381,35,2026-01-08 04:59:25,62.245.237.47,Customer_DB,3,724.69
1382,35,2026-01-11 20:26:21,197.96.158.240,Internal_Wiki,1,3896.92
1383,35,2026-01-18 20:37:18,179.207.140.242,Finance_DB,2,3158.85
1384,35,2026-01-10 16:28:11,21.45.108.247,Email_System,2,3176.15
1385,35,2026-01-04 09:36:00,100.51.69.148,File_Server,3,1374.9
1386,35,2026-01-15 23:04:32,160.213.53.81,Email_System,4,3824.77
1387,35,2026-01-07 08:02:25,32.86.174.135,Finance_DB,0,655.74
1388,35,2026-01-03 22:53:34,175.197.250.55,Finance_DB,5,2152.75
1389,35,2026-01-28 16:06:12,18.12.242.118,Finance_DB,3,1922.75
1390,35,2026-01-12 07:17:28,113.71.215.191,File_Server,4,1005.08
1391,35,2026-01-29 02:20:13,88.152.204.31,HR_Portal,0,4461.11
1392,35,2026-01-18 23:33:07,146.85.131.13,Customer_DB,1,99.4
1393,35,2026-01-28 12:52:22,75.55.164.97,File_Server,5,3670.68
1394,35,2026-01-23 12:44:52,22.116.98.190,Email_System,5,4386.16
1395,35,2026-01-24 16:27:33,34.38.167.211,HR_Portal,1,522.51
1396,35,2026-01-28 15:15:08,11.180.236.159,Customer_DB,4,1537.51
1397,35,2026-01-29 09:30:54,104.147.180.215,File_Server,0,1498.03
1398,35,2026-01-16 23:53:39,112.1.45.57,HR_Portal,3,3641.88
1399,35,2026-01-07 04:12:12,81.168.243.28,Customer_DB,4,1695.8
1400,35,2026-01-18 22:08:27,57.74.6.92,Internal_Wiki,1,1720.24
1401,36,2026-01-19 05:09:05,128.251.195.221,Finance_DB,2,3753.08
1402,36,2026-01-02 20:42:42,217.26.146.180,Email_System,3,105.43
1403,36,2026-01-26 16:10:54,219.35.152.164,Email_System,5,4924.55
1404,36,2026-01-16 09:36:17,203.49.178.77,Email_System,5,119.35
1405,36,2026-01-10 12:25:13,140.115.25.206,Customer_DB,1,624.58
1406,36,2026-01-21 14:35:58,204.9.134.179,Internal_Wiki,5,3962.71
1407,36,2026-01-12 04:58:45,105.180.20.153,Finance_DB,5,1286.39
1408,36,2026-01-26 15:37:08,82.213.5.156,Customer_DB,4,252.45
1409,36,2026-01-16 00:51:21,201.7.224.198,File_Server,5,549.49
1410,36,2026-01-25 15:28:11,164.0.148.92,File_Server,0,3451.85
1411,36,2026-01-21 00:37:47,195.239.60.172,Finance_DB,3,1907.47
1412,36,2026-01-11 08:12:02,190.174.226.230,Customer_DB,2,2377.24
1413,36,2026-01-21 21:32:42,208.224.14.147,Email_System,1,3479.01
1414,36,2026-01-22 22:18:10,68.82.207.30,Internal_Wiki,0,1512.57
1415,36,2026-01-18 02:36:48,142.26.190.119,Internal_Wiki,0,3315.79
1416,36,2026-01-10 16:39:17,166.153.75.248,HR_Portal,4,3032.12
1417,36,2026-01-16 16:09:14,8.39.211.128,Email_System,3,4154.96
1418,36,2026-01-12 07:35:29,113.124.247.117,File_Server,4,3596.64
1419,36,2026-01-18 21:33:17,149.227.54.29,File_Server,2,578.92
1420,36,2026-01-03 05:20:48,2.182.196.247,File_Server,3,1001.25
1421,36,2026-01-22 15:59:39,45.252.252.202,Email_System,2,4159.18
1422,36,2026-01-27 09:11:26,121.133.118.137,Email_System,2,3520.15
1423,36,2026-01-23 18:08:35,183.131.251.254,HR_Portal,1,206.63
1424,36,2026-01-11 06:46:59,214.157.238.59,Finance_DB,1,3444.14
1425,36,2026-01-10 15:48:47,102.255.176.40,Finance_DB,2,1180.18
1426,36,2026-01-16 19:34:08,105.180.255.213,File_Server,5,454.12
1427,36,2026-01-05 08:26:07,223.195.233.24,File_Server,4,3348.42
1428,36,2026-01-29 07:55:37,66.180.112.99,Email_System,0,3899.84
1429,36,2026-01-22 22:40:40,52.47.202.101,File_Server,5,3620.65
1430,36,2026-01-23 10:23:06,216.202.156.239,HR_Portal,5,1163.49
1431,36,2026-01-23 08:35:47,98.61.252.109,HR_Portal,2,2326.74
1432,36,2026-01-18 20:19:48,114.13.75.161,File_Server,1,4371.96
